x,y,z,dx,dy,dz,H2S[kg/h],--,--,--,source group, deposition data
-169.8,3780.8,20,18.4,18.4,5,0.11866666666666666,0,0,0,14,0,0,0,0,0,0,0,0
-169.8,3762.5,20,18.4,18.4,5,0.11866666666666666,0,0,0,14,0,0,0,0,0,0,0,0
-169.8,3744.1,20,18.4,18.4,5,0.11866666666666666,0,0,0,14,0,0,0,0,0,0,0,0
